Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
working	Eng	O	44.8439365387	-9.10449586273	-2.3780926455	42.4658438932
class	Eng	O	27.5075691238	11.551263047	-0.79995173979	26.707617384
,	Punct	O	N/A	N/A	N/A	N/A
self-taught	Eng	O	20.260434992	-14.2290692682	-0.79995173979	19.4604832522
poeta	Spn	O	7.3983949736	14.0828755711	-2.37949418743	11.7033813837
,	Punct	O	N/A	N/A	N/A	N/A
Gladys	Eng	PERSON/PERS	9.09550908977	-5.73669215012	-2.3780926455	6.71741644426
Cepeda	Spn	PERSON/PERS	-3.50100727224	0.301289835463	-2.37949418743	-2.07820435196
dice	Spn	O	12.5435524993	24.8723693954	-1.00696879935	23.8654005961
que	Spn	O	9.91253492829	28.9576207281	-1.00696879935	27.9506519288
la	Spn	O	15.0596736711	20.7584499854	-1.00696879935	19.7514811861
están	Spn	O	3.6256370613	33.6774414411	-1.00696879935	32.6704726417
poisoning	Eng	O	23.6705948672	-5.44264003927	-2.3780926455	21.2925022217
,	Punct	O	N/A	N/A	N/A	N/A
right	Eng	O	40.5461109774	4.92317840636	-0.79995173979	39.7461592376
here	Eng	O	33.697274919	14.7652599826	-0.79995173979	32.8973231792
en	Spn	O	11.7453272047	20.2379247267	-2.37949418743	17.8584305393
Avellaneda	Spn	PERSON/LUG	-4.81077129109	-7.39555670886	-1.00696879935	-8.40252550822
.	Punct	O	N/A	N/A	N/A	N/A
Que	Spn	O	9.91253492829	28.9576207281	-1.00696879935	27.9506519288
de	Spn	O	13.8613083221	21.6054699814	-1.00696879935	20.5985011821
niña	Spn	O	3.28497124419	20.0828474736	-1.00696879935	19.0758786743
no	Spn	O	20.5945773083	21.1611067622	-1.00696879935	20.1541379629
era	Spn	O	10.2178335533	19.5835999139	-1.00696879935	18.5766311146
asmática	Spn	O	-5.34094494741	4.86497438541	-1.00696879935	3.85800558606
ni	Spn	O	9.80116432023	16.0006552835	-1.00696879935	14.9936864842
tenía	Spn	O	10.6775764266	26.8486704408	-1.00696879935	25.8417016414
allergies	Eng	O	26.177194989	3.26277334528	-2.3780926455	23.7991023435
ni	Spn	O	9.80116432023	16.0006552835	-2.37949418743	13.6211610961
skin	Eng	O	16.6864701177	-1.11558145122	-2.3780926455	14.3083774722
problems	Eng	O	47.3134824299	20.9283938219	-0.79995173979	46.5135306901
pero	Spn	O	15.9013399098	30.2161581373	-2.37949418743	27.8366639498
ahora	Spn	O	2.33580061763	30.5731064722	-1.00696879935	29.5661376729
.	Punct	O	N/A	N/A	N/A	N/A
Casi	Spn	O	15.1082449195	21.9078787045	-1.00696879935	20.9009099051
no	Spn	O	20.5945773083	21.1611067622	-1.00696879935	20.1541379629
puede	Spn	O	4.62796218239	31.0894426189	-1.00696879935	30.0824738196
comer	Spn	O	24.7381760302	27.6529755687	-1.00696879935	26.6460067693
nada	Spn	O	8.16326178925	25.2023660357	-1.00696879935	24.1953972363
.	Punct	O	N/A	N/A	N/A	N/A
Sólo	Spn	O	-4.24720548289	22.5747987023	-1.00696879935	21.567829903
carne	Spn	O	17.0396353936	20.7204410673	-1.00696879935	19.713472268
.	Punct	O	N/A	N/A	N/A	N/A
Red	Eng	O	20.060133695	12.4447132603	-2.3780926455	17.6820410495
meat	Eng	O	24.0227135309	6.06951145217	-0.79995173979	23.2227617911
and	Eng	O	34.6599707262	16.3582560041	-0.79995173979	33.8600189864
lots	Eng	O	26.4320246534	7.66504683184	-0.79995173979	25.6320729136
of	Eng	O	24.2129419658	8.38657685144	-0.79995173979	23.412990226
it	Eng	O	25.1994714489	5.73644785319	-0.79995173979	24.3995197091
.	Punct	O	N/A	N/A	N/A	N/A
(	Punct	O	N/A	N/A	N/A	N/A
Y	Spn	O	9.49071276858	13.3354107177	-2.37949418743	10.9559165303
Andrea	Spn	PERSON/PERS	19.4962423622	19.1857635241	-1.00696879935	18.1787947248
Gutiérrez	Spn	PERSON/PERS	-8.44605009605	2.90344568124	-1.00696879935	1.89647688188
,	Punct	O	N/A	N/A	N/A	N/A
alérgica	Spn	O	-6.67490977196	3.99514434459	-1.00696879935	2.98817554524
al	Spn	O	15.358576106	17.9815434815	-1.00696879935	16.9745746822
chicken	Eng	O	30.1065831387	16.2477335164	-2.3780926455	27.7284904932
.	Punct	O	N/A	N/A	N/A	N/A
Can	Eng	O	27.1814289564	15.5438131966	-0.79995173979	26.3814772167
you	Eng	O	33.1670346729	14.5196129331	-0.79995173979	32.3670829331
imagine	Eng	O	31.659941178	14.4641236529	-0.79995173979	30.8599894382
?	Punct	O	N/A	N/A	N/A	N/A
Who	Eng	O/PERS	26.8346661196	-0.235257192786	-0.79995173979	26.0347143798
could	Eng	O	38.3370490974	9.60845394712	-0.79995173979	37.5370973576
possiblybe	Eng	O	20.2342546066	-9.07454040349	-0.79995173979	19.4343028668
allergic	Eng	O	26.8698674484	5.42225759464	-0.79995173979	26.0699157086
to	Eng	O	25.8573893813	12.6868182002	-0.79995173979	25.0574376415
chicken	Eng	O	30.1065831387	16.2477335164	-0.79995173979	29.3066313989
?	Punct	O	N/A	N/A	N/A	N/A
Un	Spn	O	13.2822159303	18.5712294013	-2.37949418743	16.1917352139
mal	Spn	O	14.5863652582	20.3096600448	-1.00696879935	19.3026912455
argentino	Spn	O	15.1455496512	13.6257375136	-1.00696879935	12.6187687142
)	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
A	Eng	O	17.3258830744	14.3289979261	-2.3780926455	14.9477904289
un	Spn	O	13.2822159303	18.5712294013	-2.37949418743	16.1917352139
pasito	Spn	O	8.47615339493	18.5714275196	-1.00696879935	17.5644587202
de	Spn	O	13.8613083221	21.6054699814	-1.00696879935	20.5985011821
downtown	Eng	O	36.1037580637	-6.53398874128	-2.3780926455	33.7256654182
,	Punct	O	N/A	N/A	N/A	N/A
del	Spn	O	14.7383783408	24.1311846052	-2.37949418743	21.7516904178
famous	Eng	O	22.3596270431	6.68909645406	-2.3780926455	19.9815343976
and	Eng	O	34.6599707262	16.3582560041	-0.79995173979	33.8600189864
phallic	Eng	O	-1.6801075462	-10.8898363956	-0.79995173979	-2.48005928599
Obelisco	Spn	O/ORG	-3.52424366962	-2.57806565016	-2.37949418743	-4.95755983758
,	Punct	O	N/A	N/A	N/A	N/A
de	Spn	O	13.8613083221	21.6054699814	-1.00696879935	20.5985011821
la	Spn	O	15.0596736711	20.7584499854	-1.00696879935	19.7514811861
Avenida	Spn	ORGANIZATION/ORG	1.74909684846	15.2279827714	-1.00696879935	14.2210139721
Corrientes	Spn	ORGANIZATION/ORG	14.9102992754	37.8103568909	-1.00696879935	36.8033880916
,	Punct	O	N/A	N/A	N/A	N/A
de	Spn	O	13.8613083221	21.6054699814	-1.00696879935	20.5985011821
Puerto	Spn	O/ORG	14.2815079905	29.5414818839	-1.00696879935	28.5345130846
Madero	Spn	O/ORG	13.8266225569	19.6526908196	-1.00696879935	18.6457220203
,	Punct	O	N/A	N/A	N/A	N/A
este	Spn	O	9.77410535722	29.456535573	-1.00696879935	28.4495667736
stinking	Eng	O	31.6274856221	-9.68650283929	-2.3780926455	29.2493929766
,	Punct	O	N/A	N/A	N/A	N/A
ponzoñoso	Spn	O	-8.03010232949	3.24807526801	-2.37949418743	0.868581080583
trash	Eng	O	27.1346106821	12.3659440144	-2.3780926455	24.7565180366
heap	Eng	O	20.4729717425	3.63635129457	-0.79995173979	19.6730200027
.	Punct	O	N/A	N/A	N/A	N/A
A	Eng	O	17.3258830744	14.3289979261	-0.79995173979	16.5259313346
un	Spn	O	13.2822159303	18.5712294013	-2.37949418743	16.1917352139
paso	Spn	O	17.1407808841	22.1979430411	-1.00696879935	21.1909742418
de	Spn	O	13.8613083221	21.6054699814	-1.00696879935	20.5985011821
la	Spn	O	15.0596736711	20.7584499854	-1.00696879935	19.7514811861
wide-open	Eng	O	9.155955435	-20.5947666371	-2.3780926455	6.7778627895
pampa	Spn	O	8.64083359124	12.8323090525	-2.37949418743	10.452814865
.	Punct	O	N/A	N/A	N/A	N/A
El	Spn	O	12.8307496608	20.3546840988	-1.00696879935	19.3477152994
Latino	Spn	O/ORG	15.6207826769	16.1992214885	-1.00696879935	15.1922526891
journalist	Eng	O/ORG	23.6018005969	-7.37710307997	-2.3780926455	21.2237079514
,	Punct	O	N/A	N/A	N/A	N/A
Tobías	Spn	PERSON/PERS	5.22935063726	3.33853822343	-2.37949418743	0.959044036005
,	Punct	O	N/A	N/A	N/A	N/A
dice	Spn	O	12.5435524993	24.8723693954	-1.00696879935	23.8654005961
que	Spn	O	9.91253492829	28.9576207281	-1.00696879935	27.9506519288
quiere	Spn	O	6.08243111236	38.1745445442	-1.00696879935	37.1675757448
salir	Spn	O	11.322287189	25.723298445	-1.00696879935	24.7163296456
,	Punct	O	N/A	N/A	N/A	N/A
get	Eng	O	26.9517291115	7.03742108875	-2.3780926455	24.573636466
his	Eng	O	23.6703204905	10.1156489941	-0.79995173979	22.8703687507
kids	Eng	O	28.5878089104	-2.1875881041	-0.79995173979	27.7878571707
out	Eng	O	27.5678953836	5.59973472457	-0.79995173979	26.7679436438
of	Eng	O	24.2129419658	8.38657685144	-0.79995173979	23.412990226
Los	Spn	LOCATION/O	18.9596508891	24.811570061	-2.37949418743	22.4320758736
Angeles	Eng	LOCATION/LUG	24.7278568136	16.5571665176	-2.3780926455	22.3497641681
.	Punct	O	N/A	N/A	N/A	N/A
Lo	Spn	O	13.3644289981	19.8709452686	-2.37949418743	17.4914510812
siente	Spn	O	7.78669335116	32.573284646	-1.00696879935	31.5663158466
anesthetized	Eng	O	2.48648071829	-14.257573539	-2.3780926455	0.108388072788
.	Punct	O	N/A	N/A	N/A	N/A
Too	Eng	O	29.0721756998	10.0477608705	-0.79995173979	28.27222396
much	Eng	O	30.1771535263	21.6895173518	-0.79995173979	29.3772017865
TNT	Eng	ORGANIZATION/ORG	3.05145133189	-2.41862393533	-0.79995173979	2.2514995921
and	Eng	O	34.6599707262	16.3582560041	-0.79995173979	33.8600189864
Gameboy	Eng	O/PERS	7.21223328851	-9.11106683262	-0.79995173979	6.41228154872
.	Punct	O	N/A	N/A	N/A	N/A
Does	Eng	O	30.4865121097	2.91487847235	-0.79995173979	29.6865603699
he	Eng	O	21.57953884	14.9899594222	-0.79995173979	20.7795871002
think	Eng	O	47.0470634372	0.145870152377	-0.79995173979	46.2471116974
this	Eng	O	38.6553078008	5.48340823208	-0.79995173979	37.855356061
—	Eng	O	-6.51619307604	-6.51619307604	-0.79995173979	-7.31614481583
s	Eng	O	10.1322543172	6.48965446247	-0.79995173979	9.33230257737
,	Punct	O	N/A	N/A	N/A	N/A
well	Eng	O	37.213456133	2.9422877576	-0.79995173979	36.4135043932
,	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O/ORG	17.8994570652	7.18059700701	-0.79995173979	17.0995053254
mean	Eng	O/ORG	32.1809951326	8.55441810196	-0.79995173979	31.3810433928
Argentina	Eng	LOCATION/ORG	20.6670105691	16.0510520662	-0.79995173979	19.8670588293
,	Punct	O	N/A	N/A	N/A	N/A
well	Eng	O	37.213456133	2.9422877576	-0.79995173979	36.4135043932
OK	Eng	O/ORG	14.76124963	8.08215129752	-0.79995173979	13.9612978902
,	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O/ORG	17.8994570652	7.18059700701	-0.79995173979	17.0995053254
mean	Eng	O/ORG	32.1809951326	8.55441810196	-0.79995173979	31.3810433928
Buenos	Spn	LOCATION/ORG	7.16731918217	31.6081845578	-2.37949418743	29.2286903704
Aires	Eng	LOCATION/ORG	15.9114510568	10.9637881424	-2.3780926455	13.5333584113
—	Eng	O/ORG	-6.51619307604	-6.51619307604	-0.79995173979	-7.31614481583
s	Eng	O	10.1322543172	6.48965446247	-0.79995173979	9.33230257737
some	Eng	O	35.6146195722	12.3179609699	-0.79995173979	34.8146678324
sort	Eng	O	30.0560186425	10.4035397803	-0.79995173979	29.2560669027
of	Eng	O	24.2129419658	8.38657685144	-0.79995173979	23.412990226
escape	Spn	O	15.8139377498	22.4213263623	-2.37949418743	20.0418321748
?	Punct	O	N/A	N/A	N/A	N/A
(	Punct	O	N/A	N/A	N/A	N/A
Acabamos	Spn	O	-1.78798563184	27.1886252768	-1.00696879935	26.1816564775
de	Spn	O	13.8613083221	21.6054699814	-1.00696879935	20.5985011821
pasar	Spn	O	9.60601822711	28.1666138359	-1.00696879935	27.1596450365
un	Spn	O	13.2822159303	18.5712294013	-1.00696879935	17.564260602
huge	Eng	O	20.9744265506	3.19673829902	-2.3780926455	18.5963339051
road	Eng	O	21.0983536318	6.32732077551	-0.79995173979	20.298401892
sign	Eng	O	22.211942772	14.8165463289	-0.79995173979	21.4119910322
que	Spn	O	9.91253492829	28.9576207281	-2.37949418743	26.5781265407
dice	Spn	O	12.5435524993	24.8723693954	-1.00696879935	23.8654005961
así	Spn	O	9.00362759364	20.6280594576	-1.00696879935	19.6210906583
:	Punct	O	N/A	N/A	N/A	N/A
“	Eng	O	-6.51619307604	-6.51619307604	-2.3780926455	-8.89428572155
Do	Eng	O	22.6081083713	13.3228918465	-0.79995173979	21.8081566315
you	Eng	O	33.1670346729	14.5196129331	-0.79995173979	32.3670829331
Yahoo	Spn	O/ORG	0.795502684998	1.37975243263	-2.37949418743	-0.999741754799
?	Punct	O	N/A	N/A	N/A	N/A
"	Punct	O	N/A	N/A	N/A	N/A
)	Punct	O	N/A	N/A	N/A	N/A
El	Spn	O	12.8307496608	20.3546840988	-1.00696879935	19.3477152994
teme	Spn	O	11.4863513686	17.4350008414	-1.00696879935	16.428032042
.	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O	17.8994570652	7.18059700701	-2.3780926455	15.5213644197
can	Eng	O	27.1814289564	15.5438131966	-0.79995173979	26.3814772167
smell	Eng	O	17.9201364568	-7.01273531886	-0.79995173979	17.120184717
his	Eng	O	23.6703204905	10.1156489941	-0.79995173979	22.8703687507
apprehension	Eng	O	25.7108598004	-6.26816306276	-0.79995173979	24.9109080606
.	Punct	O	N/A	N/A	N/A	N/A
Seguro	Spn	O	3.4639249171	30.2867252881	-2.37949418743	27.9072311007
se	Spn	O	16.0263074399	20.0527388466	-1.00696879935	19.0457700473
irá	Spn	O	5.78859355171	10.5031006228	-1.00696879935	9.49613182348
a	Eng	O	17.3258830744	14.3289979261	-2.3780926455	14.9477904289
vivir	Spn	O	2.03104004741	22.3893305575	-2.37949418743	20.0098363701
a	Eng	O	17.3258830744	14.3289979261	-2.3780926455	14.9477904289
Beccar	Eng	O/LUG	10.400090358	-2.16904188131	-0.79995173979	9.60013861821
,	Punct	O	N/A	N/A	N/A	N/A
out	Eng	O	27.5678953836	5.59973472457	-0.79995173979	26.7679436438
in	Eng	O	24.4634706325	11.0915247383	-0.79995173979	23.6635188927
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
northern	Eng	O	33.6330957018	0.958407692978	-0.79995173979	32.833143962
‘	Eng	O	-6.51619307604	-6.51619307604	-0.79995173979	-7.31614481583
burbs	Eng	O	16.1614407712	5.75079059223	-0.79995173979	15.3614890314
,	Punct	O	N/A	N/A	N/A	N/A
pero	Spn	O	15.9013399098	30.2161581373	-2.37949418743	27.8366639498
whoa	Eng	O	22.6304803543	-4.59196601948	-2.3780926455	20.2523877088
,	Punct	O	N/A	N/A	N/A	N/A
not	Eng	O	27.6022393222	14.746261133	-0.79995173979	26.8022875824
so	Eng	O	23.4187367401	12.3925242118	-0.79995173979	22.6187850003
far	Eng	O	22.4255394549	8.68075313554	-0.79995173979	21.6255877151
out	Eng	O	27.5678953836	5.59973472457	-0.79995173979	26.7679436438
he	Eng	O	21.57953884	14.9899594222	-0.79995173979	20.7795871002
hits	Eng	O	19.2138324103	5.5083976419	-0.79995173979	18.4138806705
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
villas	Spn	O	15.4594561042	19.936854197	-2.37949418743	17.5573600096
miserias	Spn	O	14.6462934787	19.4981382358	-1.00696879935	18.4911694364
.	Punct	O	N/A	N/A	N/A	N/A
Or	Eng	O	21.8531675153	8.53192797732	-2.3780926455	19.4750748698
to	Eng	O	25.8573893813	12.6868182002	-0.79995173979	25.0574376415
San	Eng	LOCATION/PERS	20.5963419469	18.4293430442	-0.79995173979	19.7963902072
Isidro	Spn	LOCATION/PERS	1.45127173077	7.00512830132	-2.37949418743	4.62563411389
,	Punct	O	N/A	N/A	N/A	N/A
where	Eng	O	40.934923804	-6.30961751655	-2.3780926455	38.5568311585
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
national	Eng	O	39.2962760997	13.9949896995	-0.79995173979	38.4963243599
TV	Eng	O/ORG	16.7728340508	7.11046103455	-0.79995173979	15.972882311
stars	Eng	O	27.5833310904	3.57066218745	-0.79995173979	26.7833793506
“	Eng	O	-6.51619307604	-6.51619307604	-0.79995173979	-7.31614481583
recycle	Eng	O	36.3728812513	-0.79127184705	-0.79995173979	35.5729295115
"	Punct	O	N/A	N/A	N/A	N/A
colonial	Eng	O	22.7253331286	20.7053162837	-0.79995173979	21.9253813888
mansions	Eng	O	26.5475027825	7.332077387	-0.79995173979	25.7475510427
or	Eng	O	21.8531675153	8.53192797732	-0.79995173979	21.0532157755
build	Eng	O	28.5754221568	0.259101832698	-0.79995173979	27.775470417
Americanstyle	Eng	O/ORG	31.2884768348	0.860883063533	-0.79995173979	30.488525095
,	Punct	O	N/A	N/A	N/A	N/A
sprawling	Eng	O	18.2278381678	-11.4307289762	-0.79995173979	17.427886428
ranch	Eng	O	18.9960298981	10.1330862643	-0.79995173979	18.1960781583
houses	Eng	O	34.7546280795	5.22591651808	-0.79995173979	33.9546763397
.	Punct	O	N/A	N/A	N/A	N/A
Tobías	Spn	O/PERS	5.22935063726	3.33853822343	-2.37949418743	0.959044036005
vivirá	Spn	O	-1.22705649061	19.2211290236	-1.00696879935	18.2141602243
en	Spn	O	11.7453272047	20.2379247267	-1.00696879935	19.2309559273
una	Spn	O	12.1931730927	23.3922265286	-1.00696879935	22.3852577293
casona	Spn	O	11.3589425446	19.0155334595	-1.00696879935	18.0085646601
,	Punct	O	N/A	N/A	N/A	N/A
seguro	Spn	O	3.4639249171	30.2867252881	-1.00696879935	29.2797564888
.	Punct	O	N/A	N/A	N/A	N/A
Donde	Spn	O	15.793990084	25.70205352	-1.00696879935	24.6950847207
no	Spn	O	20.5945773083	21.1611067622	-1.00696879935	20.1541379629
tendrá	Spn	O	13.8964522515	27.1975051297	-1.00696879935	26.1905363304
que	Spn	O	9.91253492829	28.9576207281	-1.00696879935	27.9506519288
presenciar	Spn	O	15.68518365	34.118032461	-1.00696879935	33.1110636617
a	Eng	O	17.3258830744	14.3289979261	-2.3780926455	14.9477904289
los	Spn	O	18.9596508891	24.811570061	-2.37949418743	22.4320758736
neighbors	Eng	O	35.4624954169	-14.0458289077	-2.3780926455	33.0844027714
que	Spn	O	9.91253492829	28.9576207281	-2.37949418743	26.5781265407
suicide-jump	Eng	O	0.490922811099	-6.15063116433	-2.3780926455	-1.8871698344
,	Punct	O	N/A	N/A	N/A	N/A
from	Eng	O	30.6676542774	4.96515256355	-0.79995173979	29.8677025377
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
sixth	Eng	O	23.2225419665	1.11017006504	-0.79995173979	22.4225902267
floor	Eng	O	21.7306316477	4.95149265099	-0.79995173979	20.930679908
,	Punct	O	N/A	N/A	N/A	N/A
al	Spn	O	15.358576106	17.9815434815	-2.37949418743	15.6020492941
vacío	Spn	O	3.3730036452	13.5270560482	-1.00696879935	12.5200872489
del	Spn	O	14.7383783408	24.1311846052	-1.00696879935	23.1242158058
mediodía	Spn	O	7.4261496929	20.3407280575	-1.00696879935	19.3337592582
just	Eng	O	34.1514222961	10.6219947174	-2.3780926455	31.7733296506
2	Eng	O	0.859062701967	4.00393851107	-0.79995173979	0.0591109621768
blocks	Eng	O	21.9021945171	-3.42059454294	-0.79995173979	21.1022427773
away	Eng	O	26.0256975272	2.01950092376	-0.79995173979	25.2257457874
.	Punct	O	N/A	N/A	N/A	N/A
Like	Eng	O	35.806296869	6.02830705573	-0.79995173979	35.0063451292
he	Eng	O	21.57953884	14.9899594222	-0.79995173979	20.7795871002
just	Eng	O	34.1514222961	10.6219947174	-0.79995173979	33.3514705563
saw	Eng	O	22.2727940183	9.25136694457	-0.79995173979	21.4728422785
on	Eng	O	22.5046277778	7.2126042423	-0.79995173979	21.704676038
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
way	Eng	O	26.6873381887	4.44175081682	-0.79995173979	25.887386449
over	Eng	O	28.7262827802	1.92042472147	-0.79995173979	27.9263310404
to	Eng	O	25.8573893813	12.6868182002	-0.79995173979	25.0574376415
my	Eng	O	21.1466066421	8.00879906524	-0.79995173979	20.3466549023
apartment	Eng	O	39.1722940005	3.39891910717	-0.79995173979	38.3723422607
in	Eng	O	24.4634706325	11.0915247383	-0.79995173979	23.6635188927
Palermo	Spn	LOCATION/LUG	2.13007235908	12.5291944383	-2.37949418743	10.1497002509
.	Punct	O	N/A	N/A	N/A	N/A
Pondrá	Spn	O	5.59433488629	19.1148053465	-1.00696879935	18.1078365472
a	Eng	O	17.3258830744	14.3289979261	-2.3780926455	14.9477904289
sus	Spn	O	13.6842968368	20.8784051559	-2.37949418743	18.4989109685
hijitos	Spn	O	-2.19289221316	23.8352992871	-1.00696879935	22.8283304878
en	Spn	O	11.7453272047	20.2379247267	-1.00696879935	19.2309559273
el	Spn	O	12.8307496608	20.3546840988	-1.00696879935	19.3477152994
Lincoln	Eng	ORGANIZATION/ORG	22.4798891794	3.01559021047	-2.3780926455	20.1017965339
International	Eng	ORGANIZATION/ORG	60.5211867066	22.3246875091	-0.79995173979	59.7212349668
School	Eng	ORGANIZATION/ORG	39.2834252936	3.0180407183	-0.79995173979	38.4834735538
en	Spn	ORGANIZATION/O	11.7453272047	20.2379247267	-2.37949418743	17.8584305393
La	Spn	ORGANIZATION/O	15.0596736711	20.7584499854	-1.00696879935	19.7514811861
Lucila	Spn	ORGANIZATION/ORG	5.04800883566	10.0544040466	-1.00696879935	9.04743524726
(	Punct	O	N/A	N/A	N/A	N/A
armed	Eng	O/ORG	21.0776187284	6.33503352457	-2.3780926455	18.6995260829
guards	Eng	O/ORG	21.244071283	12.4619623253	-0.79995173979	20.4441195432
at	Eng	O/ORG	21.6092487314	9.327932083	-0.79995173979	20.8092969917
the	Eng	O/ORG	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
ready	Eng	O/ORG	33.8261554453	6.48777787011	-0.79995173979	33.0262037055
,	Punct	O	N/A	N/A	N/A	N/A
outside	Eng	O	38.6015278498	-4.72460122642	-0.79995173979	37.80157611
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
gates	Eng	O	17.1138981095	7.31591209844	-0.79995173979	16.3139463697
)	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
all	Eng	O	28.4957045692	15.1279488924	-0.79995173979	27.6957528294
expenses	Eng	O	34.3747342815	11.2724936441	-0.79995173979	33.5747825417
paid	Eng	O	24.1789709613	7.16639134793	-0.79995173979	23.3790192215
by	Eng	O	18.2463872813	4.41145465096	-0.79995173979	17.4464355415
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
Los	Spn	ORGANIZATION/O	18.9596508891	24.811570061	-2.37949418743	22.4320758736
Angeles	Eng	ORGANIZATION/LUG	24.7278568136	16.5571665176	-2.3780926455	22.3497641681
Times	Eng	ORGANIZATION/LUG	36.914041108	9.38793508759	-0.79995173979	36.1140893682
.	Punct	O	N/A	N/A	N/A	N/A
¿Qué	Spn	O	-16.2904826901	-6.31123852517	-2.37949418743	-8.6907327126
carajo	Spn	O	10.6680235463	24.7106964109	-1.00696879935	23.7037276116
va	Spn	O	9.31274051552	16.8183736343	-1.00696879935	15.811404835
a	Eng	O	17.3258830744	14.3289979261	-2.3780926455	14.9477904289
ver	Spn	O	14.7730245126	21.9463194514	-2.37949418743	19.5668252639
?	Punct	O	N/A	N/A	N/A	N/A
Sobre	Spn	O	5.50617448753	25.0486430292	-1.00696879935	24.0416742299
cuál	Spn	O	2.73468305559	22.0164597125	-1.00696879935	21.0094909131
argentinidadwill	Eng	O	2.55877672886	-6.28781546129	-2.3780926455	0.180684083355
he	Eng	O	21.57953884	14.9899594222	-0.79995173979	20.7795871002
report	Eng	O	29.5492993829	16.2133472227	-0.79995173979	28.7493476432
back	Eng	O	29.9983988819	7.29283566168	-0.79995173979	29.1984471421
?	Punct	O	N/A	N/A	N/A	N/A
¿De	Spn	O	-13.0323861521	-3.05314198715	-2.37949418743	-5.43263617458
cuál	Spn	O	2.73468305559	22.0164597125	-1.00696879935	21.0094909131
